date,area_type,area_code,area_name,metric,metric_name,value
2022-07-13,nhsRegion,E40000010,North West,newAdmissions,New admissions,334.0
2022-07-13,nhsRegion,E40000005,South East,newAdmissions,New admissions,298.0
2022-07-13,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,304.0
2022-07-13,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,372.0
2022-07-14,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,303.0
2022-07-14,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,400.0
2022-07-14,nhsRegion,E40000007,East of England,newAdmissions,New admissions,165.0
2022-07-14,nhsRegion,E40000006,South West,newAdmissions,New admissions,170.0
2022-07-14,nhsRegion,E40000010,North West,newAdmissions,New admissions,290.0
2022-07-14,nhsRegion,E40000003,London,newAdmissions,New admissions,278.0
2022-07-14,nhsRegion,E40000005,South East,newAdmissions,New admissions,233.0
2022-07-15,nhsRegion,E40000005,South East,newAdmissions,New admissions,184.0
2022-07-15,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,312.0
2022-07-15,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,255.0
2022-07-15,nhsRegion,E40000010,North West,newAdmissions,New admissions,227.0
2022-07-15,nhsRegion,E40000003,London,newAdmissions,New admissions,215.0
2022-07-15,nhsRegion,E40000006,South West,newAdmissions,New admissions,139.0
2022-07-15,nhsRegion,E40000007,East of England,newAdmissions,New admissions,155.0
2022-07-16,nhsRegion,E40000006,South West,newAdmissions,New admissions,130.0
2022-07-16,nhsRegion,E40000010,North West,newAdmissions,New admissions,196.0
2022-07-16,nhsRegion,E40000003,London,newAdmissions,New admissions,179.0
2022-07-16,nhsRegion,E40000007,East of England,newAdmissions,New admissions,137.0
2022-07-16,nhsRegion,E40000005,South East,newAdmissions,New admissions,206.0
2022-07-16,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,238.0
2022-07-16,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,287.0
2022-07-17,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,333.0
2022-07-17,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,262.0
2022-07-17,nhsRegion,E40000006,South West,newAdmissions,New admissions,181.0
2022-07-17,nhsRegion,E40000003,London,newAdmissions,New admissions,229.0
2022-07-17,nhsRegion,E40000007,East of England,newAdmissions,New admissions,178.0
2022-07-17,nhsRegion,E40000010,North West,newAdmissions,New admissions,279.0
2022-07-17,nhsRegion,E40000005,South East,newAdmissions,New admissions,232.0
2022-07-18,nhsRegion,E40000005,South East,newAdmissions,New admissions,274.0
2022-07-18,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,341.0
2022-07-18,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,301.0
2022-07-18,nhsRegion,E40000010,North West,newAdmissions,New admissions,262.0
2022-07-18,nhsRegion,E40000007,East of England,newAdmissions,New admissions,173.0
2022-07-18,nhsRegion,E40000006,South West,newAdmissions,New admissions,157.0
2022-07-18,nhsRegion,E40000003,London,newAdmissions,New admissions,246.0
2022-07-19,nhsRegion,E40000006,South West,newAdmissions,New admissions,153.0
2022-07-19,nhsRegion,E40000007,East of England,newAdmissions,New admissions,155.0
2022-07-19,nhsRegion,E40000003,London,newAdmissions,New admissions,258.0
2022-07-19,nhsRegion,E40000010,North West,newAdmissions,New admissions,323.0
2022-07-19,nhsRegion,E40000005,South East,newAdmissions,New admissions,252.0
2022-07-19,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,332.0
2022-07-19,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,361.0
2022-07-20,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,337.0
2022-07-20,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,272.0
2022-07-20,nhsRegion,E40000010,North West,newAdmissions,New admissions,278.0
2022-07-20,nhsRegion,E40000003,London,newAdmissions,New admissions,208.0
2022-07-20,nhsRegion,E40000006,South West,newAdmissions,New admissions,169.0
2022-07-20,nhsRegion,E40000007,East of England,newAdmissions,New admissions,194.0
2022-07-20,nhsRegion,E40000005,South East,newAdmissions,New admissions,257.0
2022-07-21,nhsRegion,E40000005,South East,newAdmissions,New admissions,209.0
2022-07-21,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,234.0
2022-07-21,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,335.0
2022-07-21,nhsRegion,E40000010,North West,newAdmissions,New admissions,253.0
2022-07-21,nhsRegion,E40000007,East of England,newAdmissions,New admissions,175.0
2022-07-21,nhsRegion,E40000003,London,newAdmissions,New admissions,206.0
2022-07-21,nhsRegion,E40000006,South West,newAdmissions,New admissions,138.0
2022-07-22,nhsRegion,E40000007,East of England,newAdmissions,New admissions,106.0
2022-07-22,nhsRegion,E40000003,London,newAdmissions,New admissions,176.0
2022-07-22,nhsRegion,E40000010,North West,newAdmissions,New admissions,240.0
2022-07-22,nhsRegion,E40000006,South West,newAdmissions,New admissions,114.0
2022-07-22,nhsRegion,E40000005,South East,newAdmissions,New admissions,173.0
2022-07-22,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,189.0
2022-07-22,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,233.0
2022-07-23,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,185.0
2022-07-23,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,226.0
2022-07-23,nhsRegion,E40000003,London,newAdmissions,New admissions,148.0
2022-07-23,nhsRegion,E40000007,East of England,newAdmissions,New admissions,117.0
2022-07-23,nhsRegion,E40000010,North West,newAdmissions,New admissions,203.0
2022-07-23,nhsRegion,E40000006,South West,newAdmissions,New admissions,114.0
2022-07-23,nhsRegion,E40000005,South East,newAdmissions,New admissions,146.0
2022-07-24,nhsRegion,E40000005,South East,newAdmissions,New admissions,150.0
2022-07-24,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,289.0
2022-07-24,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,239.0
2022-07-24,nhsRegion,E40000006,South West,newAdmissions,New admissions,125.0
2022-07-24,nhsRegion,E40000007,East of England,newAdmissions,New admissions,150.0
2022-07-24,nhsRegion,E40000003,London,newAdmissions,New admissions,157.0
2022-07-24,nhsRegion,E40000010,North West,newAdmissions,New admissions,197.0
2022-07-25,nhsRegion,E40000007,East of England,newAdmissions,New admissions,122.0
2022-07-25,nhsRegion,E40000003,London,newAdmissions,New admissions,196.0
2022-07-25,nhsRegion,E40000010,North West,newAdmissions,New admissions,222.0
2022-07-25,nhsRegion,E40000006,South West,newAdmissions,New admissions,126.0
2022-07-25,nhsRegion,E40000005,South East,newAdmissions,New admissions,173.0
2022-07-25,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,233.0
2022-07-25,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,273.0
2022-07-26,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,242.0
2022-07-26,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,246.0
2022-07-26,nhsRegion,E40000003,London,newAdmissions,New admissions,162.0
2022-07-26,nhsRegion,E40000006,South West,newAdmissions,New admissions,128.0
2022-07-26,nhsRegion,E40000010,North West,newAdmissions,New admissions,244.0
2022-07-26,nhsRegion,E40000007,East of England,newAdmissions,New admissions,128.0
2022-07-26,nhsRegion,E40000005,South East,newAdmissions,New admissions,168.0
2022-07-27,nhsRegion,E40000005,South East,newAdmissions,New admissions,174.0
2022-07-27,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,184.0
2022-07-27,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,261.0
2022-07-27,nhsRegion,E40000007,East of England,newAdmissions,New admissions,122.0
2022-07-27,nhsRegion,E40000010,North West,newAdmissions,New admissions,202.0
2022-07-27,nhsRegion,E40000006,South West,newAdmissions,New admissions,110.0
2022-07-27,nhsRegion,E40000003,London,newAdmissions,New admissions,144.0
2022-07-28,nhsRegion,E40000006,South West,newAdmissions,New admissions,97.0
2022-07-28,nhsRegion,E40000003,London,newAdmissions,New admissions,139.0
2022-07-28,nhsRegion,E40000010,North West,newAdmissions,New admissions,210.0
2022-07-28,nhsRegion,E40000007,East of England,newAdmissions,New admissions,129.0
2022-07-28,nhsRegion,E40000005,South East,newAdmissions,New admissions,136.0
2022-07-28,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,270.0
2022-07-28,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,184.0
2022-07-29,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,217.0
2022-07-29,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,164.0
2022-07-29,nhsRegion,E40000010,North West,newAdmissions,New admissions,162.0
2022-07-29,nhsRegion,E40000007,East of England,newAdmissions,New admissions,100.0
2022-07-29,nhsRegion,E40000003,London,newAdmissions,New admissions,141.0
2022-07-29,nhsRegion,E40000006,South West,newAdmissions,New admissions,78.0
2022-07-29,nhsRegion,E40000005,South East,newAdmissions,New admissions,134.0
2022-07-30,nhsRegion,E40000005,South East,newAdmissions,New admissions,123.0
2022-07-30,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,155.0
2022-07-30,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,199.0
2022-07-30,nhsRegion,E40000010,North West,newAdmissions,New admissions,168.0
2022-07-30,nhsRegion,E40000007,East of England,newAdmissions,New admissions,90.0
2022-07-30,nhsRegion,E40000006,South West,newAdmissions,New admissions,84.0
2022-07-30,nhsRegion,E40000003,London,newAdmissions,New admissions,117.0
2022-07-31,nhsRegion,E40000006,South West,newAdmissions,New admissions,117.0
2022-07-31,nhsRegion,E40000003,London,newAdmissions,New admissions,134.0
2022-07-31,nhsRegion,E40000010,North West,newAdmissions,New admissions,189.0
2022-07-31,nhsRegion,E40000007,East of England,newAdmissions,New admissions,135.0
2022-07-31,nhsRegion,E40000005,South East,newAdmissions,New admissions,144.0
2022-07-31,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,236.0
2022-07-31,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,183.0
2022-08-01,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,212.0
2022-08-01,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,245.0
2022-08-01,nhsRegion,E40000007,East of England,newAdmissions,New admissions,90.0
2022-08-01,nhsRegion,E40000003,London,newAdmissions,New admissions,162.0
2022-08-01,nhsRegion,E40000006,South West,newAdmissions,New admissions,99.0
2022-08-01,nhsRegion,E40000010,North West,newAdmissions,New admissions,163.0
2022-08-01,nhsRegion,E40000005,South East,newAdmissions,New admissions,149.0
2022-08-02,nhsRegion,E40000005,South East,newAdmissions,New admissions,132.0
2022-08-02,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,255.0
2022-08-02,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,174.0
2022-08-02,nhsRegion,E40000006,South West,newAdmissions,New admissions,103.0
2022-08-02,nhsRegion,E40000007,East of England,newAdmissions,New admissions,89.0
2022-08-02,nhsRegion,E40000003,London,newAdmissions,New admissions,142.0
2022-08-02,nhsRegion,E40000010,North West,newAdmissions,New admissions,167.0
2022-08-03,nhsRegion,E40000003,London,newAdmissions,New admissions,133.0
2022-08-03,nhsRegion,E40000006,South West,newAdmissions,New admissions,90.0
2022-08-03,nhsRegion,E40000007,East of England,newAdmissions,New admissions,115.0
2022-08-03,nhsRegion,E40000010,North West,newAdmissions,New admissions,170.0
2022-08-03,nhsRegion,E40000005,South East,newAdmissions,New admissions,166.0
2022-08-03,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,215.0
2022-08-03,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,170.0
2022-08-04,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,198.0
2022-08-04,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,200.0
2022-08-04,nhsRegion,E40000007,East of England,newAdmissions,New admissions,79.0
2022-08-04,nhsRegion,E40000010,North West,newAdmissions,New admissions,170.0
2022-08-04,nhsRegion,E40000006,South West,newAdmissions,New admissions,90.0
2022-08-04,nhsRegion,E40000003,London,newAdmissions,New admissions,150.0
2022-08-04,nhsRegion,E40000005,South East,newAdmissions,New admissions,130.0
2022-08-05,nhsRegion,E40000005,South East,newAdmissions,New admissions,117.0
2022-08-05,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,192.0
2022-08-05,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,142.0
2022-08-05,nhsRegion,E40000006,South West,newAdmissions,New admissions,81.0
2022-08-05,nhsRegion,E40000003,London,newAdmissions,New admissions,141.0
2022-08-05,nhsRegion,E40000010,North West,newAdmissions,New admissions,139.0
2022-08-05,nhsRegion,E40000007,East of England,newAdmissions,New admissions,98.0
2022-08-06,nhsRegion,E40000007,East of England,newAdmissions,New admissions,81.0
2022-08-06,nhsRegion,E40000003,London,newAdmissions,New admissions,103.0
2022-08-06,nhsRegion,E40000010,North West,newAdmissions,New admissions,158.0
2022-08-06,nhsRegion,E40000006,South West,newAdmissions,New admissions,51.0
2022-08-06,nhsRegion,E40000005,South East,newAdmissions,New admissions,88.0
2022-08-06,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,178.0
2022-08-06,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,116.0
2022-08-07,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,162.0
2022-08-07,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,171.0
2022-08-07,nhsRegion,E40000006,South West,newAdmissions,New admissions,81.0
2022-08-07,nhsRegion,E40000007,East of England,newAdmissions,New admissions,90.0
2022-08-07,nhsRegion,E40000003,London,newAdmissions,New admissions,111.0
2022-08-07,nhsRegion,E40000010,North West,newAdmissions,New admissions,149.0
2022-08-07,nhsRegion,E40000005,South East,newAdmissions,New admissions,135.0
2022-08-08,nhsRegion,E40000005,South East,newAdmissions,New admissions,127.0
2022-08-08,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,164.0
2022-08-08,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,215.0
2022-08-08,nhsRegion,E40000007,East of England,newAdmissions,New admissions,94.0
2022-08-08,nhsRegion,E40000010,North West,newAdmissions,New admissions,166.0
2022-08-08,nhsRegion,E40000003,London,newAdmissions,New admissions,113.0
2022-08-08,nhsRegion,E40000006,South West,newAdmissions,New admissions,96.0
2022-08-09,nhsRegion,E40000007,East of England,newAdmissions,New admissions,100.0
2022-08-09,nhsRegion,E40000003,London,newAdmissions,New admissions,119.0
2022-08-09,nhsRegion,E40000006,South West,newAdmissions,New admissions,74.0
2022-08-09,nhsRegion,E40000010,North West,newAdmissions,New admissions,150.0
2022-08-09,nhsRegion,E40000005,South East,newAdmissions,New admissions,127.0
2022-08-09,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,210.0
2022-08-09,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,193.0
2022-08-10,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,173.0
2022-08-10,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,210.0
2022-08-10,nhsRegion,E40000003,London,newAdmissions,New admissions,121.0
2022-08-10,nhsRegion,E40000010,North West,newAdmissions,New admissions,209.0
2022-08-10,nhsRegion,E40000006,South West,newAdmissions,New admissions,69.0
2022-08-10,nhsRegion,E40000007,East of England,newAdmissions,New admissions,92.0
2022-08-10,nhsRegion,E40000005,South East,newAdmissions,New admissions,135.0
2022-08-11,nhsRegion,E40000005,South East,newAdmissions,New admissions,131.0
2022-08-11,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,168.0
2022-08-11,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,152.0
2022-08-11,nhsRegion,E40000003,London,newAdmissions,New admissions,104.0
2022-08-11,nhsRegion,E40000007,East of England,newAdmissions,New admissions,95.0
2022-08-11,nhsRegion,E40000006,South West,newAdmissions,New admissions,66.0
2022-08-11,nhsRegion,E40000010,North West,newAdmissions,New admissions,185.0
2022-08-12,nhsRegion,E40000007,East of England,newAdmissions,New admissions,96.0
2022-08-12,nhsRegion,E40000003,London,newAdmissions,New admissions,93.0
2022-08-12,nhsRegion,E40000006,South West,newAdmissions,New admissions,45.0
2022-08-12,nhsRegion,E40000010,North West,newAdmissions,New admissions,148.0
2022-08-12,nhsRegion,E40000005,South East,newAdmissions,New admissions,77.0
2022-08-12,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,155.0
2022-08-12,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,126.0
2022-08-13,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,122.0
2022-08-13,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,163.0
2022-08-13,nhsRegion,E40000006,South West,newAdmissions,New admissions,37.0
2022-08-13,nhsRegion,E40000010,North West,newAdmissions,New admissions,132.0
